Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
1996/04,LANDSLIDE,1,11,,,80,52,1070,,,
1996/04,RAIN,1,,,,,,,,,
1996/05,FIRE,1,1,,,,,,,,
1996/06,STRONGWIND,1,,,,,,,,,
1996/07,EPIDEMIC,1,,336,,,,,,,
1996/07,FIRE,1,,,,,,,,,
1996/07,FROST,1,,,,,,,,,
1996/07,POLLUTION,1,,,,,,,,,
1996/08,HAILSTORM,1,,,,,,,,,
1996/08,SNOWSTORM,2,,,,,,,,,
1996/08,SPATE,1,,,,,,,600,,
1996/08,STRONGWIND,1,,,,,,,,,
1996/09,POLLUTION,1,,,,,,,,,
1996/10,POLLUTION,1,,,,,,,,,
1996/11,FLOOD,1,,,,,,,,,
1996/11,LANDSLIDE,1,,,,6,,50,70,,
1996/12,FLOOD,1,,,,,,,,,
1997/00,FLOOD,1,,,,,,,,,
1997/01,EPIDEMIC,1,1,421,,,,,,,
1997/01,FLOOD,2,,,,,3,,,,
1997/01,LANDSLIDE,1,,,,1,,,,,
1997/01,SPATE,1,2,,,,,,,,
1997/02,FLOOD,6,,,,1,,,,,600
1997/02,LANDSLIDE,1,,,,,,,,,
1997/02,STRUCTURE,1,,,,,1,,,,
1997/03,FLOOD,3,,,,,,,,,
1997/03,SPATE,1,,,,,,3500,,,
1997/04,EXPLOSION,1,,3,,,1,,,,
1997/04,LANDSLIDE,2,,,,68,,,,,
1997/05,EPIDEMIC,1,,40,,,,,,,
1997/06,BIOLOGICAL,3,,,,,,,,,
1997/06,FROST,2,,,,,,,,,
1997/07,POLLUTION,1,,,,,,,27068,,
1997/08,EPIDEMIC,1,,,,,,,,,
1997/08,LANDSLIDE,1,,,,,4,,,,
1997/09,BIOLOGICAL,1,,,,,,,,,
1997/09,FLOOD,1,,,,,,,,,
1997/09,STRUCTURE,1,1,,,,,,,,
1997/10,DROUGHT,1,,,,,,,24000,,
1997/10,FLOOD,4,1,,,,,,,,
1997/10,FORESTFIRE,2,,,,,,,,,
1997/10,LANDSLIDE,1,,,,,18,,100,,
1997/11,FLOOD,1,,,,,,,,,
1997/11,HAILSTORM,4,,,,,,,1800,,
1997/11,SPATE,1,,,,4,,,,,
1997/12,DROUGHT,1,,,,,,,,,
1997/12,FLOOD,14,2,,,,,,30600,,
1997/12,HAILSTORM,1,,,,,,,,,
1997/12,HEATWAVE,1,,,,,,,,,
1997/12,LEAK,1,,,,,,,,,
1997/12,STRONGWIND,1,,,,5,,,,,
1998/01,ALLUVION,1,,,,,,,,,
1998/01,DROUGHT,2,,,,,,,,,
1998/01,FLOOD,11,1,,,3,,7300,,,
1998/01,HAILSTORM,1,,,,,,30,,,
1998/01,LANDSLIDE,3,,,,,,,,,
1998/02,ALLUVION,1,,,,,,,,,
1998/02,EPIDEMIC,2,1,106,,,,,,,
1998/02,FLOOD,4,1,,,5,,,51,,
1998/02,HAILSTORM,2,,,,,,,,,
1998/02,LANDSLIDE,3,101,12,,1,,,,,
1998/03,FLOOD,1,1,,,,,,,,
1998/03,HAILSTORM,1,,,,,,,,,
1998/03,LANDSLIDE,1,,,,,,,,,
1998/03,SPATE,1,,,,,,,,,
1998/03,STORM,1,1,,,,,,,,
1998/04,DROUGHT,1,,,,,,,,,
1998/04,FLOOD,1,,,,2,,50,,,
1998/05,EARTHQUAKE,8,75,74,,1566,2262,7830,12930,,
1998/05,EPIDEMIC,1,,49,,,,,,,
1998/05,FROST,1,,,,,,,,,
1998/06,EARTHQUAKE,1,,,,,,,,,
1998/07,EPIDEMIC,1,,105,,,,,,,
1998/07,FIRE,1,1,,,30,,,,,
1998/08,EPIDEMIC,1,,18,,,,,,,
1998/09,EARTHQUAKE,1,,,,,,,,,
1998/09,EPIDEMIC,2,,86,,,,,,,
1998/09,FLOOD,1,,,,,,,,,
1998/10,DROUGHT,1,,,,,,,,,
1998/11,EXPLOSION,1,,,,,,,,,
1998/11,FLOOD,1,,,,,,,,,
1998/11,HAILSTORM,3,,,,,,,,,
1999/00,FLOOD,1,,,,,,330,,,
1999/01,EPIDEMIC,1,,13,,,,,,,
1999/01,RAIN,1,,,,,,,,,
1999/01,STRUCTURE,1,,,,,,,,,
1999/02,DROUGHT,1,,,,,,,,,
1999/02,FLOOD,9,,,,,,8919,,,
1999/02,LANDSLIDE,1,,,,,,,,,
1999/02,STRUCTURE,1,,,,,,,,,
1999/03,FLOOD,18,1,,,170,,10130,,,
1999/03,LANDSLIDE,1,,,,,,700,,,
1999/03,POLLUTION,1,,,,,,,,,
1999/03,STRONGWIND,1,,,,,20,,,,
1999/03,STRUCTURE,1,1,10,,,,,,,
1999/04,FIRE,1,,,,,,,,,
1999/04,FLOOD,3,,,,,,1365,,,
1999/04,HAILSTORM,1,,,,1,,,,,
1999/04,STRUCTURE,1,,,,,,,,,
1999/05,FLOOD,8,,,,,,3575,,,
1999/05,POLLUTION,1,,,,,,,,,
1999/06,FIRE,1,,2,,,,,,,
1999/08,FORESTFIRE,1,,,,,,2500,,,
1999/09,FIRE,1,,,,,,,,,
1999/09,FLOOD,2,,,,,,450,,,
1999/09,POLLUTION,1,,,,,,,,,
1999/09,SNOWSTORM,1,,,,,,,,,
1999/10,FORESTFIRE,2,,,,,,900,,,
1999/10,LANDSLIDE,1,,,,,1,,,,
1999/12,FLOOD,2,,,,,,,,,
1999/12,PLAGUE,1,,,,,,,,,
2000/01,ALLUVION,1,,,,,,,,,
2000/01,DROUGHT,1,,,,,,,,,
2000/01,FLOOD,5,6,,20,,,5325,,,
2000/01,STORM,1,,,,,,,,,
2000/02,FLOOD,1,,,,,,,,,
2000/02,SPATE,1,,,,,,,,,
2000/03,FIRE,1,,,,,,,,,
2000/03,FLOOD,3,,,,,,,,,
2000/03,SPATE,1,,,,17,,1740,,,
2000/07,FIRE,1,,,,,,,,,
2000/09,FIRE,1,,,,60,,1800,,,
2000/10,DROUGHT,1,,,,,,,,,
2000/10,FIRE,1,,,,8,,60,,,
2000/10,FORESTFIRE,1,,,,,,,,,
2000/10,HAILSTORM,3,,1,,1,2,3600,1228,,
2000/11,DROUGHT,2,,,,,,,,,
2000/11,EPIDEMIC,1,,,,,,,,,
2000/12,EPIDEMIC,1,,40,,,,,,,
2000/12,FIRE,1,,,,,,,,,
2001/01,BIOLOGICAL,1,,,,,,,,,
2001/01,DROUGHT,3,,,,,,,,,
2001/01,EXPLOSION,1,5,40,,,,,,,
2001/01,FLOOD,23,3,,,160,3,9453,1250,,
2001/01,HAILSTORM,1,,,,,,,,,
2001/01,LANDSLIDE,5,,,,1,15,640,,,
2001/01,SPATE,2,,,,,,180,,,
2001/02,EPIDEMIC,2,,122,,,,,,,
2001/02,EXPLOSION,1,,,,,1,,,,
2001/02,FIRE,1,,,,,1,,,,
2001/02,FLOOD,1,,,,,,,30000,,
2001/02,HAILSTORM,1,,,,,,,,,
2001/02,RAIN,1,,,,100,,,,,
2001/03,FLOOD,2,12,,,,,,,,
2001/03,HAILSTORM,2,,,,,,720,720,,
2001/03,SPATE,1,,,,,5,,,,
2001/04,LANDSLIDE,1,,,,18,,,50,,
2001/06,DROUGHT,1,,,,,,,,,
2001/06,SNOWSTORM,1,,,,,,,,,
2001/07,EARTHQUAKE,8,,,,,,,,,
2001/08,FROST,1,,,,,,,120000,,
2001/09,FORESTFIRE,1,,,,,,,,,
2001/09,STORM,1,,5,,,,,,,
2001/10,EPIDEMIC,1,,1,,,,,,,
2001/10,EXPLOSION,1,,1,,,,,,,
2001/10,POLLUTION,1,,,,,,,,,
2001/11,FLOOD,1,,,6,,,,,,
2001/11,LANDSLIDE,1,1,,,,,,,,
2001/12,DROUGHT,4,,,,,,,,,
2001/12,FLOOD,3,,,,,,,,,
2002/01,DROUGHT,1,,,,,,,,,
2002/01,EARTHQUAKE,1,,,,,,,,,
2002/01,HAILSTORM,1,,,,,,,,,
2002/01,LANDSLIDE,2,,1,,1,,,,,
2002/02,FLOOD,1,1,1,,,10,,,,
2002/02,HAILSTORM,1,69,130,,,,,,,
2002/02,LANDSLIDE,1,,,,,,,,,
2002/03,EPIDEMIC,1,1,25,,,,,,,
2002/03,LANDSLIDE,2,6,,,,,,,,
2002/04,FIRE,2,,,,10,1,100,,,
2002/04,FLOOD,1,,,,,,,,,
2002/05,LANDSLIDE,1,4,,,,,,,,
2002/05,RAIN,1,4,,,3,35,,,,
2002/06,FIRE,1,,,,,34,,,,
2002/06,STRUCTURE,1,2,,,,,,,,
2002/07,FROST,2,16,,,,,,,,
2002/07,SNOWSTORM,1,,,,,,14040,,,
2002/07,STRONGWIND,1,,,,,,,,,
2002/08,FORESTFIRE,1,,,,,,,,,
2002/09,HAILSTORM,1,,,,,,3000,,,
2002/09,LANDSLIDE,1,,,,,,,,,
2002/09,SNOWSTORM,1,,,,,,,,,
2002/10,DROUGHT,1,,,,,,,,,
2002/10,FIRE,2,,,,,,,400,,
2002/10,FORESTFIRE,1,,,,,,,,,
2002/11,DROUGHT,1,,,,,,,,,
2002/11,FLOOD,1,,,,,,,,,
2002/11,HAILSTORM,1,,,,,,,,,
2002/12,FIRE,1,,,,,,,,,
2003/01,DROUGHT,1,,,,,,,,,
2003/01,EPIDEMIC,1,,167,,,,,,,
2003/01,FLOOD,10,4,11,,,20,17535,1945,,
2003/01,HAILSTORM,1,,,,,,,,,
2003/01,RAIN,2,,,,,,,,,
2003/01,SPATE,4,2,6,,14,,60,,,
2003/02,EPIDEMIC,1,,752,,,,,,,
2003/02,FLOOD,8,2,,,,,6075,48000,,
2003/02,HAILSTORM,1,,,,,,,,,
2003/02,RAIN,2,2,,,1,1,,,,
2003/03,FLOOD,1,,,,,,375,,,
2003/03,LANDSLIDE,4,24,,145,176,33,1322,,,
2003/03,RAIN,1,,,,,,,,,
2003/03,STRUCTURE,1,,,,,2,,,,
2003/04,DROUGHT,1,,,,,,,,,
2003/05,LANDSLIDE,1,,,,,,,,,
2003/06,FIRE,1,,,,,,,,,
2003/06,FLOOD,2,,,,,,235,,,
2003/06,FROST,1,,,,,,,,,
2003/07,EPIDEMIC,1,,,,,,,,,
2003/08,DROUGHT,1,,,,,,,,,
2003/08,LANDSLIDE,1,,,,9,,,68,,
2003/09,FLOOD,1,,,,,,7695,,,
2003/10,DROUGHT,1,,,,,,,,,
2003/10,FORESTFIRE,2,,,,,,,,,
2003/11,DROUGHT,2,,,,,,,,,
2003/11,HEATWAVE,1,,,,,,,,,
2003/12,DROUGHT,2,,,,,,,,,
2003/12,FLOOD,7,52,7,3,19,42,,,,
2003/12,HAILSTORM,5,,,,,,,,,
2003/12,LANDSLIDE,2,,,,,,4500,,,
2003/12,RAIN,1,,,,,,,,,
2004/00,FLOOD,26,,,,,,14940,,,
2004/01,ALLUVION,4,,,,,,,,,
2004/01,EPIDEMIC,2,1,1329,,,,,,,
2004/01,FLOOD,131,7,5,2,109,561,101001,35085,,10500
2004/01,HAILSTORM,1,,,,,,,360,,
2004/01,LANDSLIDE,12,4,38,,43,21,245,,,200
2004/01,RAIN,6,,1,,3,2,75,,,
2004/02,FIRE,1,,3,,,26,,126,,
2004/02,FLOOD,32,,,,,69,65465,,,
2004/02,LANDSLIDE,4,,,,,6,1500,,,
2004/02,RAIN,3,,,,1,3,,,,
2004/03,DROUGHT,4,47,,,,,,,,
2004/03,FLOOD,36,,,,19,,18815,,,
2004/03,FROST,1,,,,,,334,60000,,
2004/03,HAILSTORM,1,,,,,,,,,
2004/04,FLOOD,10,,,,,,7180,,,
2004/04,LANDSLIDE,5,,,,,25,210,,,
2004/05,FLOOD,3,,,,,,2750,,,
2004/07,EARTHQUAKE,1,,,,,,,,,
2004/07,FIRE,3,,,,,,,,,
2004/07,POLLUTION,1,,,,,,,,,
2004/08,EARTHQUAKE,1,,,,,,,,,
2004/08,EPIDEMIC,1,25,,,,,,,,
2004/08,FLOOD,1,,,,,,,,,
2004/08,FORESTFIRE,2,,,,,,,,,
2004/08,HAILSTORM,1,,,,,,,,,
2004/08,POLLUTION,1,,,,,,,,,
2004/08,SNOWSTORM,1,,,,,,,,,
2004/08,STRONGWIND,2,,,,,,,,,
2004/09,DROUGHT,3,,,,,,,55000,,
2004/09,FLOOD,2,,,,,,620,,,
2004/09,FORESTFIRE,2,,,,,,,,,
2004/09,FROST,1,,,,,,,,,
2004/09,POLLUTION,3,1,,,,,,,,
2004/10,DROUGHT,3,,,,,,,,,
2004/10,FLOOD,6,,,,,2,1315,,,
2004/11,BIOLOGICAL,1,,,,,,,,,
2004/11,DROUGHT,1,,,,,,,,,
2004/11,EPIDEMIC,3,,480,,,,,,,
2004/11,FLOOD,3,,,,,5,367,,,
2004/11,FROST,1,,,,,,,24000,,
2004/11,POLLUTION,2,,,,,,,,,
2004/12,FLOOD,3,,,,8,22,520,360,,
2005/00,FLOOD,1,,,,,,460,,,
2005/01,DROUGHT,1,,,,,,,,,
2005/01,EPIDEMIC,1,,3000,,,,,,,
2005/01,FLOOD,27,7,2,1,,32,1305,,,1
2005/01,LANDSLIDE,5,,,,1,1,6,,,
2005/01,RAIN,1,,2,,,1,,,,
2005/01,SPATE,1,,,,,,,,,
2005/02,FIRE,2,,,,,,,,,
2005/02,FLOOD,62,3,,5,533,190,26875,,,
2005/02,RAIN,1,,,,,,,,,
2005/03,FLOOD,16,11,7,,,,1920,,,
2005/03,LANDSLIDE,3,1,,2,,52,475,,,
2005/03,STRUCTURE,1,,,,,1,,,,
2005/04,FLOOD,6,,,,,,1510,,,
2005/05,FLOOD,4,,,,,,3250,,,
2005/05,LANDSLIDE,1,,,,,,,,,
2005/06,FLOOD,2,,,,,,1665,,,
2005/08,DROUGHT,4,,,,,,,,,
2005/08,FORESTFIRE,1,,,,,,,,,
2005/09,EPIDEMIC,1,,40,,,,,,,
2005/09,FIRE,1,,3,,,1,,,,
2005/09,FORESTFIRE,1,,,,,,,,,
2005/09,HAILSTORM,2,1,12,,,,,,,
2005/09,SNOWSTORM,3,,,,,,,,,
2005/09,STRONGWIND,2,,,,,,,,,
2005/10,DROUGHT,2,,,,,,,,,
2005/10,FLOOD,7,10,1,,18,3,2240,,,
2005/10,LANDSLIDE,2,,,,3,,12,,,
2005/10,POLLUTION,1,,,,,,,,,
2005/10,SPATE,1,,1,9,,,,,,
2005/11,FIRE,1,,1,,,,,,,
2005/11,FLOOD,6,,,,2,8,810,,,
2005/11,HAILSTORM,1,,,,,,300,,,
2005/11,LANDSLIDE,1,,,,,,,,,
2005/12,DROUGHT,4,,,,,,,,,
2005/12,FLOOD,8,5,,2,14,46,1030,,,
2005/12,SPATE,1,5,,,,,,,,
2006/01,ALLUVION,2,1,,,,,,,,
2006/01,EXPLOSION,1,,29,,,,,,,
2006/01,FLOOD,89,15,380,3,68,1416,70825,1962,,
2006/01,HAILSTORM,2,1,,,,,,,,
2006/01,LANDSLIDE,14,,,,,47,935,,,
2006/01,POLLUTION,1,,,,,,,120,,
2006/01,RAIN,2,2,,1,,1,,,,
2006/02,EPIDEMIC,1,8,7,,,,,,,
2006/02,FLOOD,44,,,,,86,29505,,,
2006/02,LANDSLIDE,6,,,,10,,985,,,
2006/02,SPATE,2,5,,,,,7000,1200,,
2006/03,EPIDEMIC,1,,80,,,,,,,
2006/03,FLOOD,1,,,,,,,,,
2006/03,HAILSTORM,1,,,,,,,,,
2006/04,ALLUVION,1,,,,,,,,,
2006/05,FROST,1,,,,,,,,,
2006/06,FIRE,1,3,,,,,,,,
2006/07,EPIDEMIC,1,,15000,,,,,,,
2006/07,LANDSLIDE,1,,,,,,,,,
2006/08,FORESTFIRE,7,,,,,,,,,
2006/08,PLAGUE,1,,,,,,,,,
2006/08,STRONGWIND,1,,,,,,,,,
2006/10,FLOOD,1,,,,,,,,,
2006/10,LANDSLIDE,1,,,,,,,,,
2006/10,STRONGWIND,1,,3,,5,20,,,,
2006/11,DROUGHT,2,,,,,,,,,
2006/11,FLOOD,1,,,,,,,,,
2006/11,LANDSLIDE,1,,,,,,,,,
2006/12,ALLUVION,2,,,,,,,,,
2006/12,FLOOD,4,,,,,30,,120,,
2006/12,HAILSTORM,1,,,,,,,,,
2006/12,LANDSLIDE,2,,,,,,,,,
2007/01,ACCIDENT,1,2,,,,,,,,
2007/01,ALLUVION,1,,,,12,,,,,
2007/01,ELECTRICSTORM,1,,,,,30,200,,,
2007/01,FLOOD,16,2,,2,37,59,2100,,495,4572
2007/01,FROST,1,,,,,,,,,
2007/01,HAILSTORM,5,,,,103,,,,,
2007/01,LANDSLIDE,5,4,,,39,,,54,,
2007/01,PANIC,1,1,,,,,,,,
2007/01,RAIN,1,,,,,,,,,
2007/01,STORM,1,,,,50,,,,,
2007/01,STRUCTURE,1,,,,,,,,,
2007/02,ACCIDENT,1,4,,,,,,,,
2007/02,ALLUVION,1,2,,,,,1500,,,
2007/02,DROUGHT,1,,,,,,,,,
2007/02,ELECTRICSTORM,1,2,,,,,,,,
2007/02,EPIDEMIC,5,1,634,,,,,,,
2007/02,FLOOD,13,3,,,8,40,228,732,,18512
2007/02,HAILSTORM,5,,,,,5,,2100,,25
2007/02,LANDSLIDE,8,1,4,,1,,,24000,,
2007/02,PLAGUE,5,,,,,,,24000,,
2007/02,POLLUTION,1,12,,,,,,,,
2007/02,RAIN,2,,,,,,,,,
2007/02,SPATE,1,,,,,,,,,
2007/03,ACCIDENT,1,,8,,,,,,,
2007/03,ELECTRICSTORM,1,1,,,,,,,,
2007/03,EPIDEMIC,1,,60,,,,,,,
2007/03,FLOOD,5,3,,,,,,1600,500,
2007/03,LANDSLIDE,2,1,,,,,,,,
2007/03,POLLUTION,2,2,,,,,,,,
2007/03,RAIN,3,4,,,,,,,,
2007/04,EXPLOSION,9,,,,,,,,,
2007/04,FLOOD,1,,,,,,,,,
2007/05,FIRE,1,,,,1,,,,,
2007/05,POLLUTION,1,1,2,,,,,,,
2007/06,FIRE,2,,,,11,,,,,
2007/07,FIRE,1,,,,40,,130,,,
2007/07,FROST,1,2,,,,,,,,
2007/07,POLLUTION,1,4,,,,,,,,
2007/07,SNOWSTORM,2,2,,,,,,,,
2007/08,FORESTFIRE,1,,,,,,,,,
2007/08,LANDSLIDE,1,5,,,,,,,,
2007/09,ACCIDENT,1,,15,,,,,,,
2007/09,DROUGHT,1,,,,,,,,,
2007/09,ELECTRICSTORM,1,1,,,,,,4,,
2007/09,EXPLOSION,1,,3,,,22,,,,
2007/09,FLOOD,1,,,,,2,,,,
2007/09,FORESTFIRE,3,,,,5,,39,,,
2007/09,HAILSTORM,1,,,,,,,,,
2007/09,LANDSLIDE,2,,1,,14,,90,,,
2007/09,POLLUTION,1,,,,22,,,,,
2007/09,RAIN,1,,,,,24,,,,
2007/09,SNOWSTORM,1,,,,,,,150,,
2007/09,SPATE,1,6,,,,,,,,
2007/10,DROUGHT,1,,,,,,,,,
2007/10,EPIDEMIC,1,,100,,,,,,,
2007/10,EXPLOSION,1,3,1,,,,,,,
2007/10,FIRE,2,,,,,1,,,,
2007/10,FORESTFIRE,2,,,,3,,,,,
2007/10,HAILSTORM,3,,1,,,20,,,,
2007/10,POLLUTION,2,,31,,,,,,,
2007/10,STRONGWIND,2,,,,,41,200,,,
2007/10,STRUCTURE,1,,3,,,,,14,,
2007/11,AVALANCHE,1,,,,16,,,,,
2007/11,DROUGHT,2,,,,,,1600,,,
2007/11,EXPLOSION,1,,7,,,,,,,
2007/11,FLOOD,2,,,,,7,,,,
2007/11,HAILSTORM,2,,,,,2,,1900,,
2007/11,LANDSLIDE,1,,,,,,,,,
2007/11,STRUCTURE,1,1,,,,2,,,,
2007/12,ACCIDENT,4,3,8,1,,,,,,
2007/12,ELECTRICSTORM,1,,,,,,,12000,,
2007/12,EPIDEMIC,1,,50,,,,,,,
2007/12,FIRE,1,,,,,,2,,,
2007/12,FLOOD,12,5,,,25,4,,420,,35
2007/12,LANDSLIDE,4,,,,1,1,,,,
2007/12,RAIN,1,,,,,,,,,
2008/01,ELECTRICSTORM,1,2,,,,,,,,
2008/01,FIRE,1,,,,1,,,5,,
2008/01,FLOOD,105,26,,,193,436,106545,95,,744
2008/01,FROST,2,,,,,,,,,
2008/01,HAILSTORM,28,1,,,218,11,48300,,,
2008/01,LANDSLIDE,10,,,,48,27,1070,,,
2008/01,PLAGUE,3,,,,,,,,,
2008/01,POLLUTION,4,6,10,,,15,415,5,,
2008/01,SPATE,11,13,,,5,20,200,20,,
2008/01,STRONGWIND,2,,,,,,,,,
2008/01,STRUCTURE,4,3,,3,14,,,30,,
2008/02,DROUGHT,5,,,,,,5020,,,
2008/02,ELECTRICSTORM,1,,,,2,,10,,,
2008/02,EXPLOSION,1,1,5,,,,,30,,
2008/02,FLOOD,155,7,,2,8,111,263460,1930,,1299
2008/02,FLUJOLODO,1,,,,,,,,,
2008/02,FROST,18,,,,,,25705,,,
2008/02,HAILSTORM,38,,,,,,28810,350,,
2008/02,LANDSLIDE,16,5,,,20,52,1695,,,
2008/02,PLAGUE,1,,,,,,3910,,,
2008/02,POLLUTION,1,,,,,,10,,,
2008/02,SPATE,1,1,,,,,,,,
2008/02,STRONGWIND,2,,,,,1,5,,,
2008/02,STRUCTURE,5,2,3,,2,1,,13,,
2008/03,DROUGHT,3,,,,,,9165,,,
2008/03,FLOOD,49,8,,1,720,51,48270,,,240
2008/03,FROST,14,,,,,,17365,1000,,
2008/03,HAILSTORM,11,,13,,,55,3415,13,,
2008/03,LANDSLIDE,7,7,25,,11,2,1390,,,
2008/03,SPATE,3,,,1,,,1785,,,
2008/03,STRUCTURE,3,,,,3,,,,,
2008/04,DROUGHT,1,,,,,,195,,,
2008/04,ELECTRICSTORM,2,2,,,,,,5,,
2008/04,FIRE,3,,1,,,1,,1,,
2008/04,FLOOD,16,1,,4,1,1,44650,,,200
2008/04,FROST,8,,,,,,17685,,,
2008/04,HAILSTORM,9,,,,,5,10880,,,
2008/04,LANDSLIDE,5,3,6,,5,5,255,6,,
2008/04,STRONGWIND,1,,,,,,500,,,
2008/05,FLOOD,2,,,,,,1250,,,
2008/05,FORESTFIRE,2,,,,3,,15,,,
2008/05,FROST,12,,,,,60,26235,,,
2008/05,HAILSTORM,2,,,,,,7425,,,
2008/06,DROUGHT,1,,,,,,,,,
2008/06,FIRE,3,1,2,,,2,5,2,,
2008/06,FLOOD,1,,,,,,4470,,,
2008/06,FORESTFIRE,3,,,,1,,10,,,
2008/06,FROST,6,,,,,,52150,,,
2008/06,LANDSLIDE,1,,,5,,,,5,,
2008/07,DROUGHT,14,,,,,,29305,,,
2008/07,EXPLOSION,1,,4,,,1,,4,,
2008/07,FIRE,4,,,2,,2,,,,
2008/07,FORESTFIRE,1,,,,2,,10,,,
2008/07,FROST,1,,,,,,425,,,
2008/07,LANDSLIDE,2,,,,,,4145,,,
2008/07,STRONGWIND,2,6,4,,,,,4,,
2008/08,DROUGHT,10,,,,,,19720,,,
2008/08,FIRE,3,,3,,1,2,,3,,
2008/08,FORESTFIRE,4,2,,,21,,520,,,
2008/08,FROST,1,,,,,,215,,,
2008/09,DROUGHT,1,,,,,,,,,
2008/09,FIRE,1,,1,,1,,5,1,,
2008/09,FORESTFIRE,11,,,,49,2,100,,,96
2008/09,FROST,1,,,,,,250,,,
2008/09,HAILSTORM,2,,21,,,,135,21,,
2008/09,LANDSLIDE,1,1,,,,,,,,
2008/09,STRONGWIND,1,,,,,,,,,
2008/10,DROUGHT,6,,,,,45,11970,,,
2008/10,FLOOD,1,,,,5,40,,,,
2008/10,FORESTFIRE,1,,,,,18,1540,,,
2008/10,HAILSTORM,3,,,,,,1010,,,
2008/10,LANDSLIDE,1,,,,,,,,,
2008/10,STRUCTURE,1,,,,,1,,,,
2008/11,ELECTRICSTORM,1,1,,,,,,,,
2008/11,FLOOD,2,,5,,,,500,100,,
2008/11,FORESTFIRE,2,,,,,,,,,
2008/11,HAILSTORM,9,3,,,,6,16280,500,,
2008/11,STRONGWIND,4,3,,,,2934,2670,,,
2008/12,DROUGHT,5,,,,,,11950,,,
2008/12,ELECTRICSTORM,1,,8,,,,,8,,
2008/12,EPIDEMIC,12,,8089,,,,8089,,,
2008/12,FLOOD,16,2,,,10,33,6440,,,15
2008/12,FLUJOLODO,2,,,,1,,5,,,
2008/12,HAILSTORM,6,,,,,,19030,,,
2008/12,LANDSLIDE,3,,,,,20,,,,
2008/12,SPATE,2,1,,,,,5,,,
2009/01,DROUGHT,11,,,,,,35905,,,
2009/01,ELECTRICSTORM,2,3,5,,,,,5,,
2009/01,FIRE,1,,,,,,5,,,
2009/01,FLOOD,14,,,1,8,60,4920,1760,,
2009/01,FROST,2,,,,,,2930,,,
2009/01,HAILSTORM,32,,,,,15,56265,2000,,
2009/01,LANDSLIDE,4,2,,,126,,2795,300,,
2009/01,SPATE,4,4,,,,,3205,,,
2009/01,STRONGWIND,2,,,,20,100,100,500,,
2009/02,DROUGHT,10,,,,,,38630,500,,
2009/02,EPIDEMIC,2,,,,,,1825,,,
2009/02,FLOOD,14,4,1,,7,82,10970,1,,
2009/02,FROST,15,,,,,,75355,,,
2009/02,HAILSTORM,13,1,,,,,25185,,,
2009/02,LANDSLIDE,3,,,,15,57,630,,,300
2009/02,SPATE,3,,,,,,1330,,,
2009/02,STRUCTURE,3,,4,,,30,190,4,,
2009/03,DROUGHT,5,,,,,,47825,,,
2009/03,FLOOD,9,,,,,60,1025,50,75,
2009/03,FLUJOLODO,1,1,,1,12,30,210,,,
2009/03,HAILSTORM,6,,,,,,5185,,,
2009/03,LANDSLIDE,2,,,,2,,,,,
2009/03,POLLUTION,1,,,,,,590,,,
2009/03,SPATE,3,,,,,,4310,,,
2009/03,STRONGWIND,3,,,,4,,20,,,
2009/04,DROUGHT,1,,,,,,,,,
2009/04,FLOOD,7,,,,2,15,1500,135,,900
2009/04,HAILSTORM,1,,,,,,890,,,
2009/04,SPATE,1,,,,,,220,,,
2009/05,DROUGHT,2,,,,,,8825,,,
2009/05,FROST,2,,,,,,2045,,,
2009/05,HAILSTORM,2,,,,,,2420,,,
2009/06,DROUGHT,1,,,,,,7080,,,
2009/06,FIRE,2,,,,,2,10,,,
2009/06,FLOOD,2,,,,,,250,1000,,
2009/06,HAILSTORM,1,,,,,,1205,,,
2009/07,DROUGHT,6,,,,,,1465,,,
2009/07,FORESTFIRE,1,,,,,,,,,
2009/07,FROST,1,,,,,,1645,,,
2009/07,STRONGWIND,6,2,3,,,272,2980,3,,
2009/08,DROUGHT,5,,,,,,28165,,,
2009/08,FIRE,1,,,,,,,,,
2009/08,FLOOD,2,,,,,,810,,,
2009/08,FORESTFIRE,3,,,,,2,10,,,
2009/09,DROUGHT,3,,,,,,860,,,
2009/09,FIRE,1,,,,,,,,,
2009/09,FORESTFIRE,5,,,,,,130,,,
2009/09,FROST,1,,,,,,870,,,
2009/09,HAILSTORM,4,,,,,,8160,,,
2009/09,STRONGWIND,4,1,,,,1,,,,
2009/10,DROUGHT,73,,,,,,154110,,,
2009/10,FLOOD,3,,,,8,19,1050,,,
2009/10,FORESTFIRE,3,,,,,,,,,
2009/10,HAILSTORM,1,,,,2,6,905,,,
2009/10,LANDSLIDE,3,,,,20,132,390,,,
2009/10,SPATE,2,1,,,,,325,,,
2009/10,STRONGWIND,2,,1,,21,107,1510,,,
2009/11,DROUGHT,1,,,,,,300,,,
2009/11,ELECTRICSTORM,1,1,,,,,,,,
2009/11,FLOOD,3,,,,9,,6060,,,
2009/11,HAILSTORM,6,,,,,,2445,,,
2009/11,HEATWAVE,2,,,,,,20,,,
2009/11,LANDSLIDE,1,,,,,,,,,
2009/11,POLLUTION,4,,,,,,11920,,,
2009/11,SPATE,2,3,1,,,,,1,,
2009/11,STRONGWIND,1,,,,,,160,,,
2009/11,STRUCTURE,1,,7,,,,,7,,
